interval,rtt
30000,121049
30000,90926
30000,60813
30000,30694
30000,2400
30000,2821
30000,2885
30000,2647
30000,2425
30000,2274
30000,3006
30000,2803
30000,2928
30000,3516
30000,4165
30000,2703
30000,3739
30000,5604
30000,5307
30000,2645
30000,2698
30000,2697
30000,7636
30000,2556
30000,4149
30000,2669
30000,3101
30000,2776
30000,2702
30000,3031
30000,4810
30000,2819
30000,2792
30000,3290
30000,4502
30000,2653
30000,4618
30000,3223
30000,2985
30000,2687
30000,2847
30000,2697
30000,2560
30000,2533
30000,3065
30000,2448
30000,2736
30000,2854
30000,2684
30000,2618
30000,3103
30000,2982
30000,2713
30000,2730
30000,2825
30000,2567
30000,2677
30000,7326
30000,1969
30000,2710
30000,2385
30000,2576
30000,2419
30000,2868
30000,3172
30000,3210
30000,2349
30000,2561
30000,2415
30000,2627
30000,2541
30000,2326
30000,2736
30000,2391
30000,2724
30000,2704
30000,2429
30000,2458
30000,2183
30000,4516
30000,5677
30000,2313
30000,3140
30000,2323
30000,2473
30000,2767
30000,4616
30000,2373
30000,2163
30000,2415
30000,2817
30000,2403
30000,2503
30000,4524
30000,3410
30000,2623
30000,3653
30000,2972
30000,2804
30000,4287
