interval,rtt
120000,82829
120000,3147
120000,47134
120000,2822
120000,114753
120000,2719
120000,75072
120000,4771
120000,41587
120000,3004
120000,115147
120000,2377
120000,5794
120000,65987
120000,2965
120000,123110
120000,2918
120000,86208
120000,2768
120000,49550
120000,2888
120000,117203
120000,2315
120000,80350
120000,3645
120000,152142
120000,32001
120000,2842
120000,96364
120000,4691
120000,58774
120000,4280
120000,126622
120000,6513
120000,91561
120000,4085
120000,55094
120000,4051
120000,127230
120000,7116
120000,84353
120000,2836
120000,154341
120000,34227
120000,5320
120000,100050
120000,2637
120000,66347
120000,4754
120000,131517
120000,11398
120000,94807
120000,3176
120000,66430
120000,8666
120000,130175
120000,10052
120000,7677
120000,77421
120000,5845
120000,141764
120000,21641
120000,8081
120000,88228
120000,2454
120000,50866
120000,4230
120000,120785
120000,2406
120000,83703
120000,4953
120000,52956
120000,2735
120000,115407
120000,4307
120000,80714
120000,3191
120000,46265
120000,4230
120000,111397
120000,2390
120000,75188
120000,4514
120000,42278
120000,2802
120000,209195
120000,89020
120000,2817
120000,2840
120000,2871
120000,122931
120000,2814
120000,85576
120000,4071
120000,50975
120000,3224
120000,120389
120000,4804
120000,80478
120000,2883
