interval,rtt
90000,114451
90000,24205
90000,3966
90000,4993
90000,6678
90000,8656
90000,4176
90000,3911
90000,6117
90000,5300
90000,2994
90000,3246
90000,5000
90000,6195
90000,2940
90000,4913
90000,11692
90000,4009
90000,2884
90000,2904
90000,2905
90000,5577
90000,2864
90000,3221
90000,3565
90000,4083
90000,2906
90000,3144
90000,4805
90000,4080
90000,3238
90000,3429
90000,5990
90000,4366
90000,3800
90000,3648
90000,7677
90000,6097
90000,3702
90000,3505
90000,5564
90000,16620
90000,4953
90000,3599
90000,3301
90000,5667
90000,4170
90000,2795
90000,2798
90000,5515
90000,4788
90000,6645
90000,3351
90000,2765
90000,4113
90000,4993
90000,4205
90000,3944
90000,4110
90000,6421
90000,2892
90000,6827
90000,6701
90000,4729
90000,5687
90000,7640
90000,4908
90000,2925
90000,3183
90000,4296
90000,8611
90000,4160
90000,3653
90000,4378
90000,5612
90000,3880
90000,3194
90000,5426
90000,4894
90000,3110
90000,3109
90000,4343
90000,4779
90000,2844
90000,2632
90000,4026
90000,4702
90000,2827
90000,3058
90000,17487
90000,8577
90000,4634
90000,4372
90000,6713
90000,5737
90000,5048
90000,5465
90000,5834
90000,4933
90000,4465
