interval,rtt
20000,133879
20000,113779
20000,93653
20000,73475
20000,53297
20000,33116
20000,13020
20000,2567
20000,2583
20000,2483
20000,2936
20000,2459
20000,2444
20000,2429
20000,2425
20000,2693
20000,2638
20000,2614
20000,3382
20000,2660
20000,3960
20000,2897
20000,3890
20000,2559
20000,2432
20000,2441
20000,2489
20000,2948
20000,2286
20000,3575
20000,2541
20000,4890
20000,2896
20000,2450
20000,3241
20000,2515
20000,2690
20000,3978
20000,2730
20000,2430
20000,3386
20000,2726
20000,2146
20000,2407
20000,2226
20000,2308
20000,2541
20000,2191
20000,2369
20000,1947
20000,2086
20000,2500
20000,3096
20000,2022
20000,2124
20000,2448
20000,2005
20000,2051
20000,2091
20000,1998
20000,2203
20000,3044
20000,2575
20000,2301
20000,2413
20000,2380
20000,3481
20000,4163
20000,2821
20000,2419
20000,2541
20000,2182
20000,2035
20000,2305
20000,3752
20000,3330
20000,2305
20000,4671
20000,2830
20000,2903
20000,2494
20000,4408
20000,7905
20000,4866
20000,4394
20000,2379
20000,4166
20000,3885
20000,2248
20000,6125
20000,6885
20000,4266
20000,3240
20000,2040
20000,3904
20000,11859
20000,2363
20000,2602
20000,6477
20000,5195
