interval,rtt
120000,45209
120000,4874
120000,112575
120000,2574
120000,74836
120000,4525
120000,147427
120000,27232
120000,3408
120000,193429
120000,73213
120000,4862
120000,139569
120000,19351
120000,4709
120000,86261
120000,5697
120000,51062
120000,4492
120000,120315
120000,6782
120000,181670
120000,61529
120000,2896
120000,128854
120000,8637
120000,92971
120000,2687
120000,58606
120000,2786
120000,126350
120000,6246
120000,88026
120000,2864
120000,52296
120000,4764
120000,119729
120000,2216
120000,85928
120000,4964
120000,51108
120000,2972
120000,117019
120000,3245
120000,79321
120000,2741
120000,4318
120000,130403
120000,10298
120000,93873
120000,3958
120000,59552
120000,4472
120000,125490
120000,5314
120000,93710
120000,5707
120000,9914
120000,137782
120000,17666
120000,106578
120000,7037
120000,68142
120000,3856
120000,136545
120000,16433
120000,105289
120000,2877
120000,65456
120000,2866
120000,133191
120000,13004
120000,94431
120000,4493
120000,64061
120000,4913
120000,126055
120000,5921
120000,196047
120000,75936
120000,3257
120000,145854
120000,25660
120000,4112
120000,88425
120000,2810
120000,51528
120000,3859
120000,121079
120000,2512
120000,84103
120000,2709
120000,48982
120000,2717
120000,218107
120000,97920
120000,3167
120000,63767
120000,3283
120000,130581
