interval,rtt
90000,138958
90000,48698
90000,2995
90000,4144
90000,3170
90000,5105
90000,3073
90000,3454
90000,3175
90000,4038
90000,2907
90000,2798
90000,3174
90000,5957
90000,3206
90000,2962
90000,3091
90000,6153
90000,2841
90000,2730
90000,9054
90000,3960
90000,2762
90000,2750
90000,2980
90000,3959
90000,2861
90000,2908
90000,3490
90000,3986
90000,2793
90000,2590
90000,2872
90000,4168
90000,2774
90000,2679
90000,2809
90000,4153
90000,2758
90000,2975
90000,2600
90000,3727
90000,4878
90000,2878
90000,2635
90000,4232
90000,4964
90000,4835
90000,3831
90000,4050
90000,2907
90000,2493
90000,4260
90000,4119
90000,2912
90000,2888
90000,3229
90000,4367
90000,2878
90000,2553
90000,3234
90000,3976
90000,2887
90000,2849
90000,2941
90000,4449
90000,2918
90000,4882
90000,3281
90000,4405
90000,3670
90000,2669
90000,4942
90000,4190
90000,4820
90000,2953
90000,2847
90000,3963
90000,2830
90000,3660
90000,2887
90000,4136
90000,3649
90000,2841
90000,3117
90000,5183
90000,2781
90000,2550
90000,2917
90000,6147
90000,2797
90000,2903
90000,3757
90000,2489
90000,3129
90000,3149
90000,2878
90000,4153
90000,2904
90000,3043
