interval,rtt
130000,78109
130000,2864
130000,124129
130000,2808
130000,66278
130000,8873
130000,113247
130000,2504
130000,58048
130000,2969
130000,3017
130000,77123
130000,5769
130000,124486
130000,2327
130000,2797
130000,2813
130000,120767
130000,2329
130000,60228
130000,2680
130000,108276
130000,3551
130000,51677
130000,2902
130000,102112
130000,2689
130000,44182
130000,2997
130000,92486
130000,8353
130000,136773
130000,6596
130000,79817
130000,2711
130000,129306
130000,3640
130000,71591
130000,2721
130000,8765
130000,2635
130000,65920
130000,3474
130000,110696
130000,2665
130000,58178
130000,2834
130000,104546
130000,2895
130000,53158
130000,2811
130000,94466
130000,2786
130000,39389
130000,2697
130000,190086
130000,59968
130000,2817
130000,214100
130000,83982
130000,2741
130000,124561
130000,2411
130000,72070
130000,3001
130000,116729
130000,2769
130000,62098
130000,2799
130000,105703
130000,3105
130000,52380
130000,16256
130000,199827
130000,69660
130000,4726
130000,118487
130000,3172
130000,66158
130000,2790
130000,110509
130000,2905
130000,56865
130000,2952
130000,57252
130000,2780
130000,44163
130000,4037
130000,92094
130000,3055
130000,141012
130000,10902
130000,83689
130000,2847
130000,130630
130000,2480
130000,73604
130000,3706
130000,125073
130000,2457
