interval,rtt
10000,103637
10000,93480
10000,83237
10000,73003
10000,62768
10000,52585
10000,42429
10000,32189
10000,21976
10000,11829
10000,3236
10000,4353
10000,2383
10000,2329
10000,3952
10000,2496
10000,2796
10000,2171
10000,2274
10000,2208
10000,2153
10000,2172
10000,2291
10000,7300
10000,2399
10000,2266
10000,2248
10000,4236
10000,2578
10000,2375
10000,2304
10000,2272
10000,2006
10000,2379
10000,2089
10000,2091
10000,2025
10000,1928
10000,2407
10000,1926
10000,3582
10000,2065
10000,1973
10000,4083
10000,2109
10000,1929
10000,2060
10000,2246
10000,1970
10000,1822
10000,1951
10000,2123
10000,2120
10000,1930
10000,2023
10000,1771
10000,1956
10000,2024
10000,2088
10000,3984
10000,1997
10000,2286
10000,2110
10000,2014
10000,2044
10000,2202
10000,2035
10000,2069
10000,2387
10000,2288
10000,3117
10000,2052
10000,2080
10000,2020
10000,2204
10000,2948
10000,2190
10000,1892
10000,1970
10000,1917
10000,1951
10000,2022
10000,2190
10000,1955
10000,1963
10000,2052
10000,3449
10000,1890
10000,2087
10000,2205
10000,2341
10000,3948
10000,1915
10000,1962
10000,1914
10000,2351
10000,1754
10000,2100
10000,3308
10000,2043
