interval,rtt
70000,115418
70000,45196
70000,4867
70000,2961
70000,2964
70000,2966
70000,6017
70000,2724
70000,3611
70000,3776
70000,2817
70000,4116
70000,3417
70000,3089
70000,2861
70000,6114
70000,5026
70000,3116
70000,2993
70000,4932
70000,2857
70000,4067
70000,2831
70000,3255
70000,2637
70000,3317
70000,4190
70000,4877
70000,3526
70000,2720
70000,2629
70000,3808
70000,3375
70000,3111
70000,7648
70000,3125
70000,4160
70000,2883
70000,2734
70000,2683
70000,2775
70000,3994
70000,5040
70000,2825
70000,2891
70000,2687
70000,5933
70000,2471
70000,2787
70000,2652
70000,4812
70000,3994
70000,2807
70000,3033
70000,4981
70000,2767
70000,4404
70000,2912
70000,4536
70000,2834
70000,2775
70000,4005
70000,2811
70000,2694
70000,2759
70000,2985
70000,3885
70000,3492
70000,2779
70000,3184
70000,6171
70000,6832
70000,4361
70000,3383
70000,3197
70000,3054
70000,3996
70000,4410
70000,2864
70000,2496
70000,4548
70000,4206
70000,4013
70000,3030
70000,7300
70000,7644
70000,3882
70000,2893
70000,2561
70000,2905
70000,3065
70000,4554
70000,3190
70000,3694
70000,2689
70000,2402
70000,3922
70000,3157
70000,3093
70000,3021
