interval,rtt
20000,46427
20000,26300
20000,6197
20000,4643
20000,2767
20000,3473
20000,2691
20000,2809
20000,2623
20000,2533
20000,2489
20000,2687
20000,4784
20000,2436
20000,2778
20000,2637
20000,2698
20000,4141
20000,2470
20000,2509
20000,2632
20000,5766
20000,3548
20000,2378
20000,2412
20000,2760
20000,2718
20000,2450
20000,2490
20000,2353
20000,4384
20000,2630
20000,4089
20000,2518
20000,2494
20000,2664
20000,3946
20000,2649
20000,2345
20000,4791
20000,2783
20000,2623
20000,2531
20000,2555
20000,3767
20000,2499
20000,2228
20000,3533
20000,4010
20000,2157
20000,2609
20000,2951
20000,2125
20000,1974
20000,2293
20000,2192
20000,2089
20000,4137
20000,2032
20000,2662
20000,2396
20000,2077
20000,3559
20000,2199
20000,2285
20000,1990
20000,4075
20000,2116
20000,2151
20000,2863
20000,2446
20000,2345
20000,2208
20000,2237
20000,2803
20000,4475
20000,2550
20000,3592
20000,2403
20000,2198
20000,2097
20000,2216
20000,2349
20000,2045
20000,4276
20000,2023
20000,2109
20000,3592
20000,3105
20000,2466
20000,2422
20000,2295
20000,3464
20000,4702
20000,2221
20000,2117
20000,2073
20000,2081
20000,2230
20000,2053
