interval,rtt
80000,79859
80000,4454
80000,3000
80000,4081
80000,9192
80000,11052
80000,3456
80000,2853
80000,2803
80000,3078
80000,2850
80000,3386
80000,2846
80000,2773
80000,2890
80000,2540
80000,2658
80000,2950
80000,5072
80000,3269
80000,3094
80000,3108
80000,4773
80000,3701
80000,2958
80000,2866
80000,3921
80000,2798
80000,2721
80000,2713
80000,5022
80000,2658
80000,2908
80000,3030
80000,4306
80000,7334
80000,2720
80000,2688
80000,4058
80000,2814
80000,2780
80000,2818
80000,4239
80000,2982
80000,2959
80000,2770
80000,4035
80000,3081
80000,2849
80000,2855
80000,5203
80000,2755
80000,9244
80000,3053
80000,4228
80000,3077
80000,2947
80000,3469
80000,4379
80000,2818
80000,2962
80000,2620
80000,4187
80000,2679
80000,2763
80000,2423
80000,4951
80000,3871
80000,4055
80000,2985
80000,4215
80000,3106
80000,3088
80000,2813
80000,4551
80000,5547
80000,3072
80000,3129
80000,3899
80000,13116
80000,2816
80000,2799
80000,4380
80000,2640
80000,3092
80000,2839
80000,4966
80000,2775
80000,2942
80000,3181
80000,4184
80000,2907
80000,2884
80000,2821
80000,4291
80000,3035
80000,3013
80000,2921
80000,4301
80000,2533
