interval,rtt
90000,108179
90000,18069
90000,2925
90000,2729
90000,2740
90000,2796
90000,2758
90000,2599
90000,2692
90000,2941
90000,3174
90000,2982
90000,3177
90000,2916
90000,3127
90000,2946
90000,3045
90000,3003
90000,2885
90000,3043
90000,2969
90000,3089
90000,2693
90000,2463
90000,2824
90000,2818
90000,2860
90000,3545
90000,4852
90000,2830
90000,3023
90000,2693
90000,4864
90000,2670
90000,2977
90000,2643
90000,8460
90000,3760
90000,2983
90000,2934
90000,6342
90000,2487
90000,2872
90000,3069
90000,6314
90000,3116
90000,7544
90000,2754
90000,3829
90000,4082
90000,2675
90000,2940
90000,3968
90000,2689
90000,3085
90000,4047
90000,2690
90000,2745
90000,2807
90000,2872
90000,8110
90000,2778
90000,4096
90000,8164
90000,4486
90000,3674
90000,3807
90000,8497
90000,5318
90000,6275
90000,2815
90000,2874
90000,4117
90000,2870
90000,3581
90000,2906
90000,4538
90000,3579
90000,2835
90000,2957
90000,4528
90000,3053
90000,4594
90000,2821
90000,4422
90000,3122
90000,5187
90000,3100
90000,4080
90000,3086
90000,4311
90000,5369
90000,4150
90000,3124
90000,4779
90000,2718
90000,5107
90000,2994
90000,5465
90000,2955
