interval,rtt
70000,63985
70000,2878
70000,2952
70000,2860
70000,2692
70000,2813
70000,3964
70000,5155
70000,6906
70000,4029
70000,4290
70000,4556
70000,5692
70000,2892
70000,3030
70000,6276
70000,5683
70000,5006
70000,2758
70000,2849
70000,2821
70000,5142
70000,2875
70000,2797
70000,2533
70000,2823
70000,4061
70000,2780
70000,2743
70000,2938
70000,2930
70000,3980
70000,2733
70000,3036
70000,2864
70000,2867
70000,4261
70000,2710
70000,3035
70000,2827
70000,2436
70000,2484
70000,2819
70000,2871
70000,2818
70000,4074
70000,3029
70000,3815
70000,4126
70000,6216
70000,4045
70000,2715
70000,2781
70000,2784
70000,2889
70000,3952
70000,2697
70000,2492
70000,2805
70000,2867
70000,4283
70000,2978
70000,3319
70000,2959
70000,3080
70000,3893
70000,2606
70000,2672
70000,2763
70000,3870
70000,4331
70000,2724
70000,2962
70000,2921
70000,3299
70000,4055
70000,2609
70000,3050
70000,3439
70000,2788
70000,6400
70000,3062
70000,4400
70000,3700
70000,4236
70000,6279
70000,4536
70000,3504
70000,4183
70000,2957
70000,3928
70000,2581
70000,3891
70000,2897
70000,3036
70000,3944
70000,3128
70000,2639
70000,2805
70000,2426
