interval,rtt
60000,77730
60000,17605
60000,4970
60000,3128
60000,3077
60000,2851
60000,4816
60000,6392
60000,3170
60000,3098
60000,3504
60000,2784
60000,2839
60000,4126
60000,2940
60000,6916
60000,3552
60000,3006
60000,6554
60000,4703
60000,2828
60000,2659
60000,2721
60000,2726
60000,2864
60000,2465
60000,2858
60000,2455
60000,5651
60000,3743
60000,2903
60000,2850
60000,3457
60000,2929
60000,5584
60000,2893
60000,2812
60000,4839
60000,5213
60000,8282
60000,3082
60000,3201
60000,2967
60000,3156
60000,2571
60000,3951
60000,3107
60000,5175
60000,3097
60000,3020
60000,4527
60000,5050
60000,2922
60000,3799
60000,4580
60000,5981
60000,3042
60000,3053
60000,2889
60000,5233
60000,2859
60000,3034
60000,2829
60000,4836
60000,2828
60000,2819
60000,2876
60000,4903
60000,2544
60000,2979
60000,3007
60000,5225
60000,3385
60000,3070
60000,3701
60000,6359
60000,3983
60000,4787
60000,3175
60000,4970
60000,3841
60000,3089
60000,4114
60000,5212
60000,3869
60000,2908
60000,3082
60000,6155
60000,2761
60000,2696
60000,3053
60000,4586
60000,2979
60000,2735
60000,2851
60000,5096
60000,2805
60000,2754
60000,3040
60000,5381
60000,3015
60000,2840
60000,4475
60000,5118
60000,2922
60000,2890
60000,2754
60000,5839
60000,2798
60000,4111
60000,2920
60000,3066
60000,2766
60000,2989
60000,5124
60000,2753
60000,4824
60000,2787
60000,2888
60000,2718
60000,4149
60000,3094
60000,2523
60000,3911
60000,2718
60000,3986
60000,3433
60000,6071
60000,2786
60000,2730
60000,2652
60000,4183
60000,2884
60000,2761
60000,3354
60000,3045
60000,4077
60000,2929
60000,5328
60000,2722
60000,4670
60000,2760
60000,2827
60000,2846
60000,3423
60000,2992
60000,3100
60000,4953
60000,2935
60000,2746
60000,2750
60000,2936
60000,6156
60000,2744
60000,3667
60000,2789
60000,7551
60000,2831
60000,7717
60000,2757
60000,2969
60000,3292
60000,2771
60000,5952
60000,4952
60000,2951
60000,2897
60000,2989
60000,3204
60000,3806
60000,2849
60000,2954
60000,2996
60000,4557
60000,4452
60000,2780
60000,2677
60000,2783
60000,7800
60000,2736
60000,4630
60000,2546
60000,2784
60000,2834
