interval,rtt
70000,107651
70000,37547
70000,2824
70000,2933
70000,2979
70000,5048
70000,3990
70000,2732
70000,2926
70000,4850
70000,2863
70000,4048
70000,3234
70000,2889
70000,2734
70000,1894
70000,3929
70000,2782
70000,8435
70000,2858
70000,2524
70000,2668
70000,4353
70000,2991
70000,2891
70000,2751
70000,4012
70000,3855
70000,3124
70000,3399
70000,5542
70000,3989
70000,2780
70000,14561
70000,2993
70000,2946
70000,2839
70000,3052
70000,3258
70000,4754
70000,3817
70000,2848
70000,2669
70000,3372
70000,3292
70000,5829
70000,2988
70000,5385
70000,2903
70000,2850
70000,6039
70000,3040
70000,3259
70000,2792
70000,6275
70000,3138
70000,3119
70000,4791
70000,2824
70000,3991
70000,2985
70000,6090
70000,2799
70000,2752
70000,4179
70000,4729
70000,2876
70000,2688
70000,2762
70000,5960
70000,2838
70000,3707
70000,2835
70000,4936
70000,3971
70000,2868
70000,3106
70000,4917
70000,2829
70000,4032
70000,2840
70000,4760
70000,2731
70000,2774
70000,7776
70000,3587
70000,2822
70000,3103
70000,2592
70000,5901
70000,3206
70000,2832
70000,3082
70000,4752
70000,4181
70000,2608
70000,3022
70000,4958
70000,3070
70000,4323
70000,2920
70000,5216
70000,3468
70000,2910
70000,4392
70000,6291
70000,2975
70000,2963
70000,2885
70000,7228
70000,5816
70000,2947
70000,3091
70000,4873
70000,4768
70000,2515
70000,2782
70000,4726
70000,2980
70000,3998
70000,2787
70000,4688
70000,2841
70000,2996
70000,4556
70000,4928
70000,2960
70000,2788
70000,2934
70000,6117
70000,2862
70000,2816
70000,2984
70000,5291
70000,4059
70000,2814
70000,3341
70000,5035
70000,2938
70000,4031
70000,2754
70000,5207
70000,2892
70000,3207
70000,5265
70000,4632
70000,2765
70000,3267
70000,2988
70000,6642
70000,3255
70000,3236
70000,2926
70000,6048
70000,4265
70000,2887
70000,3168
70000,4685
70000,5162
70000,4026
70000,2735
70000,5654
70000,2982
70000,2743
70000,4041
70000,3885
70000,2837
70000,2796
70000,2700
70000,6308
70000,3086
70000,3247
70000,3135
70000,5594
70000,4369
70000,3294
70000,2888
70000,5054
70000,3233
70000,3763
70000,2941
70000,3785
70000,2799
70000,3078
70000,3880
70000,4722
70000,3017
70000,2879
70000,3026
70000,6046
70000,2870
70000,2555
70000,2631
70000,6186
70000,3881
70000,2899
70000,2966
70000,4944
70000,2803
70000,4598
70000,3016
70000,5505
70000,2746
70000,3453
70000,4516
70000,6472
70000,3354
70000,3097
70000,3131
70000,6249
70000,3576
70000,3922
70000,2671
70000,8697
70000,5609
70000,2808
70000,2882
70000,6001
70000,3052
70000,2836
70000,2866
70000,4829
70000,2530
70000,2909
70000,2942
70000,4670
70000,2693
70000,2857
70000,2984
70000,5384
70000,3080
70000,2984
70000,3682
70000,5059
70000,2805
70000,2803
70000,2742
70000,6165
70000,4084
70000,2791
70000,3131
70000,4831
70000,2910
70000,4366
70000,2842
70000,5510
70000,2596
70000,2797
70000,4268
70000,4730
70000,3234
70000,2825
70000,2544
70000,6407
70000,2687
70000,2831
70000,2690
70000,4692
70000,4057
70000,2824
70000,3293
70000,4716
70000,2778
70000,4299
70000,3874
70000,5211
70000,2813
70000,3100
70000,4228
70000,5081
70000,3350
70000,3199
70000,4417
70000,6213
70000,3022
70000,3108
70000,3057
70000,4707
70000,4417
70000,2688
70000,3473
70000,4967
70000,2788
70000,4320
70000,2769
70000,4978
70000,2925
70000,3785
70000,4267
70000,4963
70000,4199
70000,3100
70000,2852
70000,6152
70000,4559
70000,2965
70000,3227
70000,5226
70000,4020
70000,2874
70000,2937
70000,4963
70000,3035
70000,4083
70000,3260
70000,4813
70000,2820
70000,3015
70000,4169
70000,5171
70000,2946
70000,2837
70000,3248
70000,6039
70000,3439
70000,4611
70000,2837
70000,5384
70000,4168
70000,2819
70000,2866
70000,6167
70000,2617
70000,4386
70000,3359
70000,5210
70000,2938
70000,3026
70000,4279
70000,5103
70000,2662
70000,2602
70000,2914
70000,6486
70000,2570
70000,3028
70000,3449
70000,4831
70000,4443
70000,2901
70000,2710
70000,4761
70000,2696
70000,4009
70000,2612
70000,5164
70000,2434
70000,2634
70000,3922
70000,4826
70000,2893
70000,3059
70000,3080
70000,6794
70000,3229
70000,2893
70000,3087
70000,5119
70000,3934
70000,3827
70000,3139
70000,5069
70000,3081
70000,4475
70000,3387
70000,4908
70000,3281
70000,2904
70000,4172
70000,5189
70000,2751
70000,2978
70000,3253
70000,7809
70000,2864
70000,2842
70000,2823
70000,4540
70000,4013
70000,3099
70000,2919
70000,4844
70000,2819
70000,3956
70000,2859
70000,4759
70000,2856
70000,2755
70000,4115
70000,4974
70000,3003
70000,2875
70000,2542
70000,6212
70000,2705
70000,2932
70000,3038
70000,5134
70000,4242
70000,2822
70000,3469
70000,4956
70000,2999
70000,4167
70000,3104
70000,5246
70000,3122
70000,3116
70000,3865
70000,4951
70000,2922
70000,3017
70000,3068
70000,6140
70000,2980
70000,2844
70000,2821
70000,5389
70000,4044
70000,3030
70000,2916
70000,4915
70000,2880
70000,4459
70000,3135
70000,7203
70000,3121
70000,3307
70000,4357
70000,4755
70000,2891
70000,2770
70000,2583
70000,6361
70000,3049
70000,2885
70000,2647
70000,6502
70000,4074
70000,2801
70000,2879
70000,4633
70000,4696
70000,4333
70000,3093
70000,4966
70000,3271
70000,2838
70000,5971
70000,5190
70000,2727
70000,2858
70000,3225
70000,6336
70000,2913
70000,2972
70000,3031
70000,4495
70000,4113
70000,3682
70000,2803
70000,5442
70000,3965
70000,4213
70000,4976
70000,4878
70000,3071
70000,2921
70000,4412
70000,4982
70000,3151
70000,3185
70000,3168
70000,6445
70000,3255
70000,3971
70000,2905
70000,5192
70000,4297
70000,3290
70000,2777
70000,5005
70000,2898
70000,4147
70000,2660
70000,4880
70000,2696
70000,2966
70000,3873
70000,5255
70000,2896
70000,2875
70000,2735
70000,6023
70000,2845
70000,2945
70000,2898
70000,6182
70000,4070
70000,3066
70000,3133
70000,5046
70000,2819
70000,4501
70000,2897
70000,5026
70000,3011
70000,5296
70000,4776
70000,4911
70000,2985
70000,2948
70000,4996
70000,6003
70000,2838
70000,3027
70000,4771
70000,5035
70000,3926
70000,2820
70000,2592
70000,5712
70000,2764
70000,4798
70000,2934
70000,4804
70000,2979
70000,3154
70000,4355
70000,5075
70000,2756
70000,3147
70000,3212
70000,4994
70000,3257
70000,3358
70000,3078
70000,6351
70000,4041
70000,7312
70000,3184
70000,4740
70000,4314
70000,2888
70000,4776
70000,2828
70000,3780
70000,3995
70000,5678
70000,3215
70000,3177
70000,2939
70000,6181
70000,2491
70000,2858
70000,2631
70000,5430
70000,4309
70000,3180
70000,3086
70000,6563
70000,3231
70000,4108
70000,3194
70000,5255
70000,4860
70000,3340
70000,4587
70000,5218
70000,2882
70000,3968
70000,3157
70000,6431
70000,2875
70000,2876
70000,3180
70000,5044
70000,4304
70000,2870
70000,2938
70000,4804
70000,2985
70000,4193
70000,2875
70000,4480
70000,3181
70000,4677
70000,4106
70000,4632
70000,3153
70000,2981
70000,2956
70000,6251
70000,2746
70000,2891
70000,2773
70000,5053
70000,4182
70000,3128
70000,3178
70000,4917
70000,2908
70000,4279
70000,2557
70000,5953
70000,3115
70000,3252
70000,4588
70000,4988
70000,2822
70000,3378
70000,3130
70000,7762
70000,3079
70000,3285
70000,2849
70000,4805
70000,4846
70000,3763
70000,3514
70000,4902
70000,4806
70000,4528
70000,3977
70000,5107
70000,2764
70000,2918
70000,3953
70000,4744
70000,2887
70000,2869
70000,3209
70000,5899
70000,2919
70000,2721
70000,2973
70000,5018
70000,4107
70000,2780
70000,2738
70000,4764
70000,2499
70000,4074
70000,2889
70000,5029
70000,2948
70000,2719
70000,3945
70000,4648
70000,2824
70000,3015
70000,2849
70000,7165
70000,2861
70000,2834
70000,2769
70000,4798
70000,4291
70000,2899
70000,2796
70000,4874
70000,2766
70000,4094
70000,2848
70000,5076
70000,2885
70000,2896
70000,4239
70000,4836
70000,2978
70000,3238
70000,2907
70000,6135
70000,2965
70000,3052
70000,2793
70000,4946
70000,5006
70000,2893
70000,2842
70000,3018
70000,2774
70000,4504
70000,4882
70000,3120
70000,3133
70000,3124
70000,6118
70000,3252
70000,3011
70000,2745
70000,2680
70000,4143
70000,3098
70000,2958
70000,4840
70000,3369
70000,4224
70000,2775
70000,4877
70000,3228
70000,2873
70000,4231
70000,5041
70000,2904
70000,3125
70000,3032
70000,6477
70000,2940
70000,3459
70000,2831
70000,2457
70000,3365
70000,2915
70000,4880
70000,2739
70000,4189
70000,2923
70000,4793
70000,3014
70000,3035
70000,4311
70000,4978
70000,2811
70000,2883
70000,2798
70000,6368
70000,2850
70000,2976
70000,3130
70000,4900
70000,5427
70000,4126
70000,3088
70000,4905
70000,3140
70000,4276
70000,3041
70000,6239
70000,2968
70000,2865
70000,4439
70000,5119
70000,2916
70000,2813
70000,2905
70000,5940
70000,3096
70000,2727
70000,2870
70000,5424
70000,4448
70000,2847
70000,2959
70000,4699
70000,2774
70000,4163
70000,2958
70000,4812
70000,2924
70000,2881
70000,4294
70000,4948
70000,2997
70000,3158
70000,3164
70000,6496
70000,2975
70000,3099
70000,3193
70000,4771
70000,4701
70000,3087
70000,3021
70000,5255
70000,3056
70000,4184
70000,3200
70000,5232
70000,2962
70000,2911
70000,4111
70000,4688
70000,2998
70000,2886
70000,2887
70000,6037
70000,2950
70000,3099
70000,2974
70000,4670
70000,4156
70000,2948
70000,3203
70000,4875
70000,2872
70000,4251
70000,2774
70000,5168
70000,3147
70000,2952
70000,4227
70000,6360
70000,2774
70000,3189
70000,3096
70000,5671
70000,3470
70000,3052
70000,2857
70000,4484
70000,4195
70000,2478
70000,3036
70000,4754
70000,3840
70000,4036
70000,2874
70000,4765
70000,2770
70000,3851
70000,4009
70000,5046
70000,2949
70000,3164
70000,3313
70000,6347
70000,2922
70000,2891
70000,2907
70000,4937
70000,4290
70000,3388
70000,2714
70000,6638
70000,3126
70000,4598
70000,3366
70000,4903
70000,3058
70000,2889
70000,4276
